amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,is_anomaly
384.63,296.18,88.45,2,240,0,trusted_device,same_city,0
41.35,51.28,-9.93,6,98,0,trusted_device,same_city,0
460.36,68.82,391.54,27,1313,1,new_device,different_city,1
48.31,37.14,11.17,2,219,0,trusted_device,same_city,0
127.16,98.49,28.68,3,523,0,trusted_device,same_city,0
47.79,65.67,-17.88,1,68,0,trusted_device,different_city,0
165.42,170.76,-5.33,3,685,0,trusted_device,same_city,0
85.21,76.13,9.08,12,2853,0,trusted_device,same_city,0
235.41,217.16,18.25,6,235,0,trusted_device,same_city,0
505.89,62.93,442.96,37,97,1,emulated_device,different_city,1
97.01,93.61,3.4,14,2988,0,trusted_device,same_city,0
56.89,54.15,2.74,9,2046,0,trusted_device,same_city,0
131.76,142.95,-11.19,4,1156,0,trusted_device,same_city,0
88.82,80.24,8.58,11,1164,0,trusted_device,same_city,0
90.0,101.2,-11.2,0,193,0,trusted_device,different_city,0
261.58,330.9,-69.32,4,915,1,trusted_device,same_city,0
99.02,89.65,9.37,4,1336,0,trusted_device,same_city,0
33.94,45.48,-11.54,5,104,1,trusted_device,same_city,0
67.5,56.42,11.08,3,187,0,trusted_device,same_city,0
91.33,73.03,18.3,3,699,0,trusted_device,same_city,0
57.26,49.56,7.7,8,1309,0,trusted_device,same_city,0
93.77,98.99,-5.22,5,28,0,trusted_device,same_city,0
88.87,81.73,7.14,13,1861,0,trusted_device,same_city,0
58.81,43.12,15.69,5,109,0,trusted_device,same_city,0
349.11,36.9,312.21,19,64,1,trusted_device,same_city,1
672.09,132.96,539.13,40,117,1,emulated_device,same_city,1
1179.33,181.59,997.74,14,58,1,trusted_device,different_city,1
57.93,75.34,-17.41,4,1223,0,trusted_device,same_city,0
89.07,123.54,-34.47,4,1298,0,trusted_device,same_city,0
103.06,104.76,-1.71,13,1128,0,trusted_device,same_city,0
95.4,92.95,2.46,5,682,0,trusted_device,same_city,0
923.19,189.49,733.7,27,587,1,trusted_device,different_city,1
46.68,52.05,-5.37,4,26,1,trusted_device,same_city,0
1575.25,191.8,1383.45,28,415,1,new_device,same_city,1
64.27,78.87,-14.6,1,23,0,new_device,same_city,0
54.59,67.51,-12.93,0,196,1,trusted_device,same_city,0
171.93,161.94,9.98,0,454,0,trusted_device,different_city,0
337.94,330.28,7.67,4,908,0,trusted_device,same_city,0
70.71,94.56,-23.85,1,61,0,trusted_device,different_city,0
27.18,53.0,-25.82,0,7,0,trusted_device,same_city,0
91.85,67.25,24.59,9,1371,0,trusted_device,same_city,0
153.54,117.76,35.78,0,1025,1,trusted_device,same_city,0
226.71,367.48,-140.77,0,1036,0,trusted_device,same_city,0
56.93,59.88,-2.95,16,1271,0,trusted_device,same_city,0
448.85,96.02,352.83,72,1810,1,emulated_device,different_city,1
63.81,48.6,15.21,8,1002,0,trusted_device,same_city,0
27.73,28.89,-1.16,2,66,0,new_device,same_city,0
41.96,46.32,-4.36,5,1310,0,trusted_device,different_city,0
40.89,61.89,-21.0,6,1354,0,trusted_device,same_city,0
260.7,255.19,5.5,3,915,0,trusted_device,same_city,0
120.56,66.28,54.28,2,435,0,trusted_device,same_city,0
56.14,60.69,-4.55,4,58,1,trusted_device,same_city,0
31.55,41.22,-9.67,0,91,0,emulated_device,same_city,0
155.45,106.23,49.23,3,40,1,trusted_device,same_city,0
257.38,219.92,37.46,1,330,0,trusted_device,same_city,0
868.97,136.29,732.68,39,276,1,emulated_device,different_city,1
102.27,187.71,-85.44,0,475,0,trusted_device,same_city,0
146.73,131.83,14.9,0,447,0,trusted_device,same_city,0
74.52,79.56,-5.04,7,1647,0,new_device,same_city,0
116.71,88.62,28.09,2,12,0,new_device,same_city,0
246.49,213.05,33.44,3,560,0,trusted_device,same_city,0
101.14,85.02,16.12,3,1255,0,trusted_device,same_city,0
39.21,52.0,-12.79,4,30,0,trusted_device,different_city,0
149.35,117.41,31.95,2,506,1,trusted_device,same_city,0
138.9,119.24,19.67,8,594,0,trusted_device,different_city,0
93.43,105.52,-12.09,0,469,0,trusted_device,different_city,0
59.85,41.56,18.29,0,16,1,trusted_device,same_city,0
167.13,162.54,4.58,2,62,0,trusted_device,same_city,0
139.69,116.47,23.22,0,104,0,trusted_device,same_city,0
78.71,79.13,-0.42,14,2730,0,trusted_device,same_city,0
44.27,44.63,-0.36,4,62,1,new_device,different_city,0
135.15,144.46,-9.31,9,1105,0,trusted_device,same_city,0
129.4,116.71,12.7,11,2387,0,trusted_device,same_city,0
73.06,74.97,-1.9,0,174,0,trusted_device,different_city,0
154.23,137.66,16.58,3,1179,0,trusted_device,same_city,0
270.61,257.97,12.64,2,1243,0,trusted_device,same_city,0
82.65,57.78,24.87,2,59,0,emulated_device,same_city,0
292.32,255.36,36.96,3,913,1,trusted_device,same_city,0
56.83,54.68,2.15,0,28,0,trusted_device,same_city,0
143.11,126.45,16.66,0,71,0,trusted_device,same_city,0
264.36,60.65,203.71,29,1261,1,new_device,same_city,1
92.81,105.01,-12.2,0,143,0,emulated_device,same_city,0
40.78,43.85,-3.07,14,2716,0,trusted_device,same_city,0
25.65,66.67,-41.03,7,32,0,trusted_device,same_city,0
59.33,63.49,-4.16,5,950,0,trusted_device,same_city,0
16.99,38.66,-21.68,1,57,0,trusted_device,different_city,0
135.92,152.85,-16.92,3,234,1,trusted_device,same_city,0
54.0,62.18,-8.17,3,89,1,new_device,same_city,0
77.75,67.12,10.63,3,411,1,trusted_device,same_city,0
702.83,98.83,604.0,13,67,1,emulated_device,different_city,1
452.8,73.07,379.73,39,1294,1,new_device,different_city,1
61.84,53.39,8.45,0,617,0,trusted_device,same_city,0
147.2,126.03,21.17,2,1182,0,trusted_device,same_city,0
197.97,199.96,-1.99,4,727,0,trusted_device,same_city,0
151.9,168.44,-16.54,0,338,0,trusted_device,same_city,0
111.57,207.95,-96.38,0,334,0,trusted_device,same_city,0
46.96,48.39,-1.44,8,1298,0,trusted_device,same_city,0
408.77,403.41,5.36,3,266,0,trusted_device,same_city,0
79.63,76.91,2.72,8,1191,0,trusted_device,same_city,0
61.97,59.05,2.91,9,1103,0,trusted_device,same_city,0
144.18,159.12,-14.95,3,1261,0,trusted_device,same_city,0
206.71,355.6,-148.89,4,783,0,trusted_device,same_city,0
30.09,33.48,-3.39,3,36,1,trusted_device,different_city,0
37.89,44.26,-6.38,5,63,0,trusted_device,different_city,0
98.57,67.5,31.07,6,41,0,trusted_device,same_city,0
56.75,57.69,-0.95,12,2638,0,trusted_device,same_city,0
108.99,112.33,-3.34,16,1431,0,trusted_device,same_city,0
61.88,51.61,10.27,0,79,1,new_device,same_city,0
59.69,46.26,13.44,1,38,0,new_device,same_city,0
151.51,174.19,-22.67,0,279,0,trusted_device,same_city,0
102.87,96.91,5.96,16,737,0,trusted_device,same_city,0
46.93,49.67,-2.74,10,1417,0,trusted_device,same_city,0
80.64,84.98,-4.34,16,1061,0,trusted_device,same_city,0
709.28,74.97,634.31,61,1342,1,new_device,different_city,1
130.11,122.72,7.39,1,490,0,trusted_device,same_city,0
897.95,141.63,756.32,32,171,0,new_device,different_city,1
80.93,84.89,-3.95,2,508,0,trusted_device,same_city,0
53.58,54.88,-1.29,4,159,0,trusted_device,same_city,0
31.28,40.82,-9.53,2,82,0,trusted_device,same_city,0
168.13,202.01,-33.88,0,905,0,trusted_device,same_city,0
41.15,31.2,9.95,3,74,0,trusted_device,same_city,0
141.93,179.36,-37.42,2,392,0,trusted_device,same_city,0
117.61,110.24,7.37,2,154,1,trusted_device,same_city,0
17.26,24.81,-7.55,0,35,1,new_device,different_city,0
525.65,409.59,116.06,2,353,1,trusted_device,same_city,0
66.47,72.38,-5.91,15,938,0,trusted_device,same_city,0
46.53,48.38,-1.84,5,2371,0,trusted_device,same_city,0
78.46,82.27,-3.82,6,89,0,trusted_device,same_city,0
102.71,88.25,14.46,7,48,0,trusted_device,same_city,0
149.77,128.74,21.03,14,2362,0,trusted_device,same_city,0
79.71,86.08,-6.36,3,260,0,trusted_device,same_city,0
64.01,73.58,-9.58,3,1198,0,trusted_device,same_city,0
50.65,55.22,-4.57,7,987,0,trusted_device,same_city,0
89.64,79.71,9.93,8,2501,0,trusted_device,same_city,0
194.1,126.7,67.4,4,88,0,trusted_device,same_city,0
140.69,116.35,24.34,0,483,0,trusted_device,same_city,0
56.94,77.44,-20.51,2,656,0,trusted_device,same_city,0
48.03,66.94,-18.91,4,34,1,trusted_device,same_city,0
84.58,55.84,28.74,0,181,1,emulated_device,same_city,0
94.21,100.8,-6.6,18,829,0,trusted_device,same_city,0
89.97,74.86,15.11,2,59,0,new_device,same_city,0
64.93,101.29,-36.36,9,336,0,trusted_device,same_city,0
538.11,69.49,468.62,37,54,1,new_device,different_city,1
61.98,66.61,-4.63,6,1408,0,trusted_device,same_city,0
152.11,169.51,-17.4,7,1481,0,trusted_device,same_city,0
375.77,435.94,-60.17,0,1153,0,trusted_device,same_city,0
387.18,398.14,-10.95,1,581,0,trusted_device,same_city,0
64.46,84.54,-20.08,5,115,0,trusted_device,same_city,0
140.89,141.06,-0.16,11,1095,1,trusted_device,same_city,0
117.41,118.04,-0.63,1,583,0,trusted_device,same_city,0
46.03,46.9,-0.87,7,2794,0,trusted_device,different_city,0
73.98,74.36,-0.38,4,247,0,trusted_device,same_city,0
795.71,83.66,712.05,48,2915,1,emulated_device,same_city,1
63.33,48.43,14.9,3,1027,0,trusted_device,same_city,0
98.82,84.13,14.69,16,2474,0,trusted_device,same_city,0
371.25,538.84,-167.59,3,236,0,trusted_device,different_city,0
61.86,75.06,-13.2,5,1154,0,trusted_device,different_city,0
185.43,157.54,27.89,3,689,0,trusted_device,same_city,0
175.39,146.29,29.1,0,168,0,new_device,same_city,0
15.67,22.54,-6.87,0,153,1,trusted_device,same_city,0
90.12,100.58,-10.46,14,961,0,trusted_device,same_city,0
117.37,110.59,6.78,9,1572,0,trusted_device,same_city,0
130.75,114.76,15.99,3,150,0,trusted_device,same_city,0
72.15,67.76,4.39,0,192,0,trusted_device,same_city,0
159.76,162.37,-2.61,1,448,0,trusted_device,same_city,0
45.06,64.07,-19.01,3,81,1,new_device,same_city,0
332.36,321.41,10.95,2,678,0,trusted_device,same_city,0
167.38,180.0,-12.62,3,681,0,trusted_device,same_city,0
217.97,226.74,-8.76,0,493,1,trusted_device,same_city,0
75.71,73.74,1.96,1,24,0,trusted_device,different_city,0
84.12,88.81,-4.69,11,2946,0,trusted_device,same_city,0
34.48,41.57,-7.08,10,2440,0,new_device,different_city,0
41.45,41.3,0.16,9,2447,0,trusted_device,same_city,0
102.36,104.78,-2.42,0,82,1,new_device,same_city,0
132.39,116.58,15.82,1,55,0,trusted_device,different_city,0
655.14,97.89,557.25,40,2801,1,new_device,same_city,1
87.16,91.61,-4.45,8,1797,0,trusted_device,same_city,0
81.56,86.58,-5.02,11,2956,1,trusted_device,same_city,0
110.95,70.45,40.49,2,34,0,trusted_device,same_city,0
92.65,91.77,0.88,15,1809,0,trusted_device,same_city,0
270.17,222.38,47.79,5,370,0,trusted_device,same_city,0
40.77,40.27,0.5,3,27,0,trusted_device,same_city,0
80.94,187.51,-106.56,0,180,0,trusted_device,same_city,0
63.95,54.31,9.64,7,1349,0,emulated_device,same_city,0
12.08,12.37,-0.29,3,69,0,new_device,same_city,0
89.55,96.38,-6.84,3,208,0,trusted_device,same_city,0
99.88,115.14,-15.26,3,52,1,trusted_device,same_city,0
90.95,82.9,8.05,6,727,0,trusted_device,same_city,0
513.24,114.74,398.5,37,1441,1,new_device,different_city,1
114.18,104.34,9.83,0,157,0,trusted_device,same_city,0
63.41,61.49,1.91,11,588,0,trusted_device,same_city,0
95.19,68.96,26.23,1,1337,0,trusted_device,same_city,0
769.89,86.49,683.4,17,87,1,new_device,different_city,1
1375.53,191.68,1183.85,25,252,1,trusted_device,different_city,1
116.73,128.88,-12.14,2,1159,0,new_device,same_city,0
105.4,101.29,4.11,11,2670,0,trusted_device,different_city,0
357.65,366.72,-9.07,1,429,0,trusted_device,same_city,0
67.36,53.81,13.55,6,92,1,new_device,different_city,0
85.55,83.75,1.8,8,2384,0,trusted_device,same_city,0
150.7,39.81,110.89,28,2366,1,new_device,different_city,1
58.8,67.96,-9.16,17,1015,0,trusted_device,different_city,0
61.87,66.39,-4.51,15,1812,0,trusted_device,same_city,0
261.09,251.2,9.88,2,354,0,new_device,same_city,0
1437.31,213.22,1224.09,20,383,0,trusted_device,same_city,1
949.41,108.0,841.41,14,30,1,new_device,different_city,1
405.69,428.92,-23.23,0,369,0,trusted_device,same_city,0
65.67,59.37,6.3,4,691,0,trusted_device,same_city,0
463.71,455.77,7.94,1,833,0,new_device,same_city,0
79.07,79.51,-0.44,14,2726,0,trusted_device,same_city,0
81.14,80.35,0.79,0,130,0,trusted_device,same_city,0
101.34,136.62,-35.27,1,111,1,trusted_device,different_city,0
66.29,68.17,-1.87,0,37,0,trusted_device,same_city,0
48.33,52.49,-4.15,0,373,0,trusted_device,same_city,0
50.18,65.66,-15.48,0,60,0,new_device,different_city,0
81.86,87.75,-5.89,13,2926,0,trusted_device,same_city,0
71.31,83.0,-11.69,15,2045,0,trusted_device,same_city,0
78.4,72.83,5.57,17,2102,0,trusted_device,same_city,0
193.09,246.97,-53.88,4,860,0,trusted_device,same_city,0
200.95,208.5,-7.56,2,901,1,new_device,same_city,0
122.79,113.32,9.48,6,1107,0,trusted_device,different_city,0
66.83,76.02,-9.19,11,1534,0,trusted_device,different_city,0
189.74,203.79,-14.05,3,883,0,trusted_device,same_city,0
72.85,45.42,27.43,3,56,0,trusted_device,different_city,0
1017.71,124.52,893.19,68,1448,1,emulated_device,different_city,1
70.12,64.57,5.56,3,75,1,trusted_device,same_city,0
50.37,54.34,-3.96,11,1210,0,new_device,same_city,0
112.97,77.94,35.03,2,31,0,trusted_device,same_city,0
62.78,50.83,11.96,0,28,0,trusted_device,same_city,0
39.22,33.66,5.55,2,61,0,trusted_device,same_city,0
34.19,33.52,0.67,7,1668,0,trusted_device,different_city,0
699.36,191.46,507.9,28,1854,1,emulated_device,same_city,1
103.3,146.67,-43.37,1,769,0,trusted_device,same_city,0
240.7,264.68,-23.98,1,1162,0,trusted_device,same_city,0
47.59,46.02,1.57,12,1036,0,trusted_device,same_city,0
331.79,49.92,281.87,24,825,1,emulated_device,different_city,1
139.5,130.96,8.54,1,19,0,trusted_device,same_city,0
111.62,105.08,6.54,16,2180,0,trusted_device,same_city,0
140.72,123.67,17.06,2,446,0,trusted_device,same_city,0
88.98,78.22,10.76,0,444,0,new_device,same_city,0
66.78,63.62,3.16,7,1289,0,trusted_device,same_city,0
142.34,92.7,49.64,5,249,0,trusted_device,same_city,0
629.95,68.02,561.93,20,1174,0,new_device,different_city,1
75.4,62.92,12.48,6,2239,0,trusted_device,same_city,0
344.49,62.52,281.97,95,2364,1,trusted_device,different_city,1
198.44,225.75,-27.3,4,764,0,trusted_device,different_city,0
280.51,290.26,-9.75,3,1294,0,trusted_device,same_city,0
164.61,120.58,44.03,0,301,0,trusted_device,same_city,0
199.5,205.17,-5.67,5,68,0,trusted_device,same_city,0
37.46,44.28,-6.82,0,40,0,trusted_device,same_city,0
86.08,88.33,-2.25,7,373,0,trusted_device,same_city,0
708.19,573.27,134.93,2,1070,0,trusted_device,same_city,0
57.68,61.31,-3.62,2,42,0,new_device,same_city,0
30.91,34.24,-3.32,15,1202,0,trusted_device,same_city,0
107.75,66.32,41.43,0,64,0,trusted_device,different_city,0
43.2,63.53,-20.33,1,91,1,new_device,same_city,0
36.09,29.77,6.33,2,245,0,trusted_device,different_city,0
2504.92,340.61,2164.31,33,908,1,emulated_device,different_city,1
101.91,82.86,19.06,15,2120,0,trusted_device,same_city,0
74.97,85.79,-10.82,8,1612,0,trusted_device,same_city,0
93.77,101.62,-7.85,6,2692,0,trusted_device,same_city,0
44.76,40.38,4.38,4,85,0,emulated_device,different_city,0
78.55,76.08,2.47,5,1066,0,trusted_device,same_city,0
411.03,61.61,349.42,30,2384,1,new_device,same_city,1
114.13,78.77,35.36,3,851,0,trusted_device,different_city,0
92.9,98.6,-5.71,18,740,0,trusted_device,same_city,0
121.63,117.23,4.39,0,18,1,trusted_device,different_city,0
57.07,62.17,-5.1,15,853,0,trusted_device,same_city,0
79.13,84.42,-5.3,8,2393,1,trusted_device,same_city,0
105.03,93.96,11.07,8,1614,0,trusted_device,same_city,0
129.86,87.46,42.39,0,261,1,trusted_device,same_city,0
44.64,46.94,-2.29,5,990,0,trusted_device,same_city,0
341.91,272.94,68.98,1,357,0,trusted_device,same_city,0
1008.64,212.29,796.35,29,132,1,trusted_device,same_city,1
110.8,130.6,-19.79,0,245,0,trusted_device,same_city,0
123.1,112.95,10.15,1,479,0,trusted_device,same_city,0
53.47,53.29,0.18,9,2041,0,trusted_device,same_city,0
99.3,108.03,-8.74,5,328,0,trusted_device,same_city,0
38.89,49.16,-10.27,3,152,1,trusted_device,same_city,0
19.65,39.55,-19.9,2,78,1,trusted_device,different_city,0
78.14,89.33,-11.18,8,1620,0,trusted_device,same_city,0
84.42,67.49,16.93,2,21,0,trusted_device,same_city,0
80.27,65.0,15.27,4,36,1,trusted_device,different_city,0
64.45,94.75,-30.29,3,91,0,trusted_device,same_city,0
140.15,115.81,24.34,5,304,0,new_device,same_city,0
30.83,24.3,6.54,6,1039,0,trusted_device,same_city,0
64.64,70.7,-6.06,10,1432,0,trusted_device,same_city,0
174.66,203.94,-29.29,2,911,0,trusted_device,same_city,0
401.91,65.43,336.48,63,1502,1,new_device,different_city,1
68.45,68.84,-0.39,8,1680,0,trusted_device,same_city,0
71.33,77.87,-6.54,7,1641,0,trusted_device,same_city,0
320.13,414.01,-93.88,2,1189,0,trusted_device,same_city,0
42.01,55.77,-13.76,3,7,1,new_device,same_city,0
265.76,235.58,30.18,2,1218,0,trusted_device,same_city,0
129.96,134.37,-4.41,11,2560,0,trusted_device,same_city,0
108.16,129.7,-21.54,2,237,0,trusted_device,same_city,0
352.08,265.83,86.25,3,755,0,trusted_device,same_city,0
93.21,78.65,14.56,0,168,1,new_device,same_city,0
50.05,53.27,-3.22,10,785,0,trusted_device,same_city,0
46.99,50.7,-3.71,3,5,0,trusted_device,same_city,0
168.85,111.05,57.8,4,74,0,new_device,different_city,0
78.11,71.54,6.57,16,1228,0,trusted_device,same_city,0
68.71,69.89,-1.18,5,926,0,trusted_device,same_city,0
63.1,58.94,4.16,18,1263,0,trusted_device,same_city,0
72.61,86.37,-13.77,6,1806,0,trusted_device,same_city,0
499.96,76.64,423.32,50,2715,1,new_device,different_city,1
299.1,238.16,60.94,5,394,0,trusted_device,same_city,0
3646.21,457.8,3188.41,45,817,1,trusted_device,different_city,1
65.02,44.52,20.5,2,27,0,trusted_device,same_city,0
92.86,102.07,-9.21,0,45,1,trusted_device,same_city,0
72.56,65.11,7.44,9,1356,0,trusted_device,same_city,0
584.5,88.86,495.64,53,1707,1,emulated_device,different_city,1
48.34,41.23,7.11,3,78,0,trusted_device,same_city,0
58.33,60.89,-2.56,17,699,0,new_device,same_city,0
148.41,100.81,47.59,4,996,0,trusted_device,same_city,0
34.89,45.2,-10.3,0,37,0,new_device,same_city,0
143.73,120.19,23.54,0,313,0,trusted_device,same_city,0
52.29,54.94,-2.65,10,1257,0,trusted_device,same_city,0
154.45,206.06,-51.61,2,227,0,trusted_device,different_city,0
292.63,48.74,243.89,73,1047,1,new_device,same_city,1
92.29,103.65,-11.36,0,45,0,trusted_device,same_city,0
96.17,104.86,-8.69,5,63,1,trusted_device,same_city,0
40.08,40.04,0.04,3,81,0,new_device,same_city,0
54.97,50.08,4.89,10,1406,0,trusted_device,same_city,0
72.4,73.82,-1.43,0,330,0,trusted_device,same_city,0
437.06,445.99,-8.94,2,271,0,trusted_device,same_city,0
510.39,92.45,417.94,27,294,1,emulated_device,different_city,1
180.58,141.9,38.68,0,133,0,new_device,same_city,0
65.6,81.7,-16.1,6,237,0,trusted_device,same_city,0
285.79,236.78,49.01,4,1145,1,trusted_device,same_city,0
36.67,32.84,3.84,13,1225,1,trusted_device,same_city,0
77.33,70.29,7.04,3,707,0,trusted_device,same_city,0
83.62,70.92,12.7,6,170,1,new_device,same_city,0
61.77,68.09,-6.32,0,299,0,trusted_device,same_city,0
48.74,49.1,-0.35,3,1018,0,trusted_device,same_city,0
88.52,88.29,0.23,0,15,0,new_device,same_city,0
112.49,115.84,-3.35,0,396,0,trusted_device,different_city,0
54.31,46.37,7.94,4,1306,0,trusted_device,same_city,0
97.95,105.39,-7.44,0,194,0,new_device,same_city,0
61.64,54.36,7.28,3,37,1,trusted_device,same_city,0
123.94,108.88,15.06,1,347,0,trusted_device,same_city,0
36.04,48.54,-12.5,1,7,0,trusted_device,different_city,0
52.3,61.47,-9.17,1,342,1,trusted_device,different_city,0
492.87,390.69,102.19,2,569,0,trusted_device,same_city,0
57.32,58.64,-1.32,0,645,0,new_device,same_city,0
222.88,203.77,19.11,2,1005,0,trusted_device,same_city,0
77.66,86.59,-8.93,7,1699,0,trusted_device,same_city,0
402.1,431.98,-29.88,3,1043,0,trusted_device,same_city,0
383.87,324.26,59.6,4,969,0,trusted_device,same_city,0
74.2,74.09,0.11,11,173,0,trusted_device,same_city,0
116.13,111.4,4.73,16,1431,0,trusted_device,same_city,0
110.78,98.58,12.2,17,735,0,trusted_device,same_city,0
85.48,80.81,4.67,0,255,1,trusted_device,different_city,0
80.52,78.44,2.08,17,1649,0,trusted_device,same_city,0
84.34,76.06,8.28,1,162,0,trusted_device,same_city,0
341.71,253.78,87.93,0,238,1,trusted_device,same_city,0
20.15,65.39,-45.24,1,20,0,trusted_device,same_city,0
68.44,57.76,10.69,1,627,1,trusted_device,same_city,0
56.35,92.7,-36.35,2,71,0,trusted_device,same_city,0
33.93,35.68,-1.75,7,18,0,trusted_device,same_city,0
485.07,64.72,420.35,37,38,1,new_device,different_city,1
80.32,53.2,27.11,4,70,1,trusted_device,same_city,0
21.56,24.09,-2.53,9,1056,0,trusted_device,same_city,0
77.63,72.37,5.27,4,558,0,trusted_device,same_city,0
63.25,69.11,-5.87,2,706,0,trusted_device,same_city,0
79.1,77.42,1.68,18,2098,0,trusted_device,same_city,0
121.76,147.33,-25.57,6,1317,1,new_device,same_city,0
113.89,93.86,20.03,8,1617,0,trusted_device,same_city,0
127.4,111.2,16.2,13,1118,1,trusted_device,same_city,0
142.33,167.83,-25.5,2,326,0,trusted_device,same_city,0
49.06,48.28,0.78,6,2367,0,trusted_device,same_city,0
99.52,101.9,-2.38,15,2180,0,trusted_device,same_city,0
438.08,363.28,74.8,0,749,0,trusted_device,same_city,0
